review_id,rating,date,review_text,date_parsed,year
ChdDSUhNMG9nS0VJQ0FnSUNPNnRTemtRRRAB,4,3 years ago,"Tempatnya nyaman bersih jg,",2023-01-18 08:03:10.672577,2023
ChdDSUhNMG9nS0VJQ0FnSUNBX2FQOHp3RRAB,4,8 years ago,"Ruang terbuka hijau, taman edukasi daaaaannnnn kuliner",2018-01-18 08:03:10.672577,2018
ChZDSUhNMG9nS0VJQ0FnSUM0M19Hb1lBEAE,5,6 years ago,"Banyak yang baru dari alun alun lumajang, dekat dengan masjid jami serta toko makanan",2020-01-18 08:03:10.672577,2020
ChdDSUhNMG9nS0VJQ0FnSUQtbjllNHN3RRAB,5,3 years ago,Aman Tertib Bersih Sehat Rapi dan Indah,2023-01-18 08:03:10.672577,2023
ChZDSUhNMG9nS0VJQ0FnSURBNThfTkhnEAE,5,7 years ago,Tempat rekreasi keluarga yang murah meriah,2019-01-18 08:03:10.672577,2019
ChdDSUhNMG9nS0VJQ0FnSURRbHFMa2d3RRAB,3,7 years ago,Tempat yg nyaman utk bersantai,2019-01-18 08:03:10.672577,2019
ChZDSUhNMG9nS0VJQ0FnSUNVN1lDR2R3EAE,4,6 years ago,"Beautyfull place and clean, there are also toilets available",2020-01-18 08:03:10.674611,2020
ChZDSUhNMG9nS0VJQ0FnSUNvMjk3UmFnEAE,5,6 years ago,Cocok buat santai banyak tempat duduknyah,2020-01-18 08:03:10.674611,2020
ChdDSUhNMG9nS0VJQ0FnSUN4bW9TVmt3RRAB,4,2 years ago,Tempat wisata paling populer untuk anak,2024-01-18 08:03:10.674611,2024
ChdDSUhNMG9nS0VJQ0FnSUNzX2YyLXNnRRAB,5,5 years ago,Masih banyak oranng merokok di dalam alun alun,2021-01-18 08:03:10.674611,2021
ChZDSUhNMG9nS0VJQ0FnSUR3bXF5MlRnEAE,3,7 years ago,Bagus cuman kalo malam kurang terang,2019-01-18 08:03:10.674611,2019
ChZDSUhNMG9nS0VJQ0FnSURwcWJiOURnEAE,5,2 years ago,Tempat nya nyaman dan indah,2024-01-18 08:03:10.674611,2024
ChZDSUhNMG9nS0VJQ0FnSURJOV9fTlVnEAE,5,6 years ago,Tempat yg cocok untuk olah raga pagi,2020-01-18 08:03:10.674611,2020
ChZDSUhNMG9nS0VJQ0FnSUN3c08yTFN3EAE,4,Edited 8 years ago,"nice town square, clean - green and surrounded by street food stalls",2026-01-18 08:03:10.674611,2026
ChZDSUhNMG9nS0VJQ0FnSUN1cHZ1TVRBEAE,4,3 years ago,Tidak terlalu ramai dibandingkan alun alun kota lain,2023-01-18 08:03:10.674611,2023
ChZDSUhNMG9nS0VJQ0FnSUNnX2F5ZVF3EAE,4,8 years ago,Tempat bermain anak kurang komplit,2018-01-18 08:03:10.674611,2018
ChZDSUhNMG9nS0VJQ0FnSUNPeF96WE9nEAE,5,3 years ago,Ya begitulah,2023-01-18 08:03:10.674611,2023
ChdDSUhNMG9nS0VJQ0FnSURPMTRhcW1nRRAB,5,3 years ago,bersih dan nyaman buat main di tengah kota,2023-01-18 08:03:10.674611,2023
ChZDSUhNMG9nS0VJQ0FnSUNBM3BPaFFBEAE,5,7 years ago,Cantik indah dan berseri... Mantap pokoknya,2019-01-18 08:03:10.674611,2019
ChdDSUhNMG9nS0VJQ0FnSURhbVpDVDZnRRAB,5,4 years ago,Enak untuk refresing dan jalan - jalan di pagi hari.,2022-01-18 08:03:10.674611,2022
ChZDSUhNMG9nS0VJQ0FnSUNHdHUzamRnEAE,5,4 years ago,"Tempat publik yang lengkap,untuk semua usia...",2022-01-18 08:03:10.674611,2022
ChdDSUhNMG9nS0VJQ0FnSURNMzZqVnhBRRAB,5,5 years ago,Bagi pengunjung..tetap jaga kebersihan..,2021-01-18 08:03:10.674611,2021
ChZDSUhNMG9nS0VJQ0FnSUNndlpyaVNnEAE,5,7 years ago,Menu enak dan sederhana suasana nyaman dan santai,2019-01-18 08:03:10.674611,2019
ChdDSUhNMG9nS0VJQ0FnSUQwdmJ1QTN3RRAB,5,6 years ago,"Suasana asri, air mancur n play ground bagus",2020-01-18 08:03:10.674611,2020
ChdDSUhNMG9nS0VJQ0FnSUN3LXV6bTJRRRAB,5,7 years ago,Alunalun bagus. Lengkap permainan anak juga ada...,2019-01-18 08:03:10.674611,2019
ChZDSUhNMG9nS0VJQ0FnSUNJODZMSVVBEAE,5,Edited 6 years ago,Tempat mengistirahatkan diri dikala hari minggu,2026-01-18 08:03:10.674611,2026
ChdDSUhNMG9nS0VJQ0FnSUNZdm9ueWlBRRAB,5,Edited 3 years ago,"Sip buat foto"" dan pemandangannya indah",2026-01-18 08:03:10.674611,2026
ChZDSUhNMG9nS0VJQ0FnSUNLM3VQSWFREAE,5,Edited 4 years ago,Tempat bermainku pada masa kecil,2026-01-18 08:03:10.674611,2026
ChZDSUhNMG9nS0VJQ0FnSUQtbl9ES2RREAE,5,3 years ago,Biasa saja  seperti pada umum nya ALUN ALUN,2023-01-18 08:03:10.674611,2023
ChdDSUhNMG9nS0VJQ0FnSURtOWRMYTRBRRAB,5,3 years ago,"Tempat luas, asri dan bersih",2023-01-18 08:03:10.674611,2023
ChZDSUhNMG9nS0VJQ0FnSUNBX29hRlZnEAE,5,8 years ago,Tempat berkumpul dan wisata yg nyaman,2018-01-18 08:03:10.674611,2018
ChZDSUhNMG9nS0VJQ0FnSUNLLW9PYU5nEAE,5,4 years ago,Cocok untuk olahraga pagi dan sore hari,2022-01-18 08:03:10.674611,2022
ChdDSUhNMG9nS0VJQ0FnSUNmeEtUQTNBRRAB,5,a year ago,Alun-alun lumajang. Tempatnya Street food di lumajang,2025-01-18 08:03:10.674611,2025
ChZDSUhNMG9nS0VJQ0FnSUNJbmItclNREAE,5,7 years ago,Hari minggu banyak jajanan dan banyak orang olahraga,2019-01-18 08:03:10.674611,2019
ChZDSUhNMG9nS0VJQ0FnSUNtaDd1U0tBEAE,5,4 years ago,Mantaaab....ramah keluarga banget....,2022-01-18 08:03:10.674611,2022
ChZDSUhNMG9nS0VJQ0FnSURNdGNydkVnEAE,5,6 years ago,"Tempat sangat tertata rapi, bersih, dan sejuk",2020-01-18 08:03:10.674611,2020
ChZDSUhNMG9nS0VJQ0FnSUNxOGFPZ1dREAE,5,4 years ago,tercinta,2022-01-18 08:03:10.674611,2022
ChZDSUhNMG9nS0VJQ0FnSUNvZ3QtX1FBEAE,5,6 years ago,Tempat yang indah untuk foto,2020-01-18 08:03:10.674611,2020
ChZDSUhNMG9nS0VJQ0FnSURVb1BEN0tREAE,5,Edited 2 years ago,"Menyenangkan, indah, banyak tumbuhan dan tempat bermain",2026-01-18 08:03:10.674611,2026
ChdDSUhNMG9nS0VJQ0FnSURndmFLbHB3RRAB,5,8 years ago,"Mulai lebih baik dari tahun lalu
Jadi kangen pengen pulkam",2018-01-18 08:03:10.674611,2018
ChdDSUhNMG9nS0VJQ0FnSUR2cW9DdjFBRRAB,5,a year ago,Saya sangat senang,2025-01-18 08:03:10.674611,2025
ChdDSUhNMG9nS0VJQ0FnSUQwcnNEVm53RRAB,5,6 years ago,Taman yang keren dan membuat betah berlama lama disini,2020-01-18 08:03:10.674611,2020
ChZDSUhNMG9nS0VJQ0FnSUMweXJ1LWRBEAE,5,Edited 4 years ago,Tempat nyaman ramah untuk si kecil,2026-01-18 08:03:10.674611,2026
ChZDSUhNMG9nS0VJQ0FnSUNNcFl1X0ZnEAE,4,6 years ago,"Sudah bagus, senang ada sarana untuk berolahraga",2020-01-18 08:03:10.674611,2020
ChdDSUhNMG9nS0VJQ0FnSUNRNDl6dmdRRRAB,5,8 years ago,Nyaman buat santai bersama keluarga,2018-01-18 08:03:10.674611,2018
ChZDSUhNMG9nS0VJQ0FnSUR5eWF1OGJREAE,5,4 years ago,Bagus dan bersih pas untuk tempat olahraga,2022-01-18 08:03:10.674611,2022
ChdDSUhNMG9nS0VJQ0FnSURnNktlVjd3RRAB,4,8 years ago,Tempatnya sangat bagus sekali,2018-01-18 08:03:10.674611,2018
ChdDSUhNMG9nS0VJQ0FnSUM4blllOV9RRRAB,5,5 years ago,Kebersamaan warga,2021-01-18 08:03:10.674611,2021
ChdDSUhNMG9nS0VJQ0FnSURadTVYYTl3RRAB,5,Edited a year ago,Taman bermain anak kecil,2026-01-18 08:03:10.674611,2026
ChdDSUhNMG9nS0VJQ0FnSUN3b01TeHFRRRAB,5,7 years ago,"Bagus, apalagi kalau malam. Tidak terlihat.",2019-01-18 08:03:10.674611,2019
ChdDSUhNMG9nS0VJQ0FnSUNzMDZpcWhBRRAB,4,5 years ago,Tempat nya bersih teratur jg nyaman,2021-01-18 08:03:10.674611,2021
ChdDSUhNMG9nS0VJQ0FnSURrc1pmOTNBRRAB,4,6 years ago,"the square is pretty good, around it many sell food and snacks",2020-01-18 08:03:10.674611,2020
ChdDSUhNMG9nS0VJQ0FnSUNBcm9lY193RRAB,4,7 years ago,"Semoga tetap terjaga, terutama wahana untuk anak-anak.",2019-01-18 08:03:10.674611,2019
ChZDSUhNMG9nS0VJQ0FnSUNBMy12NklBEAE,4,7 years ago,Lumayan bagus buat hiburan keluarga,2019-01-18 08:03:10.674611,2019
ChdDSUhNMG9nS0VJQ0FnSUNBNmVtSnl3RRAB,2,8 years ago,Tempat nya nyaman dan bagus untuk kluarga,2018-01-18 08:03:10.674611,2018
ChZDSUhNMG9nS0VJQ0FnSUN3OU5fU1F3EAE,5,8 years ago,tempat yg nyaman bermain untuk anak,2018-01-18 08:03:10.674611,2018
ChZDSUhNMG9nS0VJQ0FnSUN4cm9Qckl3EAE,3,2 years ago,Kurang terang. Bau Pesing  di salah 1 sudut.,2024-01-18 08:03:10.674611,2024
ChdDSUhNMG9nS0VJQ0FnSUNBOXRqT3ZnRRAB,5,8 years ago,"Ramai, trus pancuran air nya bagus",2018-01-18 08:03:10.674611,2018
ChZDSUhNMG9nS0VJQ0FnTURvMjY2QVJREAE,4,8 months ago,👍👍👍 …,2025-05-18 08:03:10.674611,2025
ChZDSUhNMG9nS0VJQ0FnSUNjNWNqb1hnEAE,5,5 years ago,Bagus tapi satpolpp harusnya berjaga untuk pengamanan,2021-01-18 08:03:10.674611,2021
ChdDSUhNMG9nS0VJQ0FnSUNSdDVIN2l3RRAB,5,2 years ago,Tempatnya cocok buat jalan jalan,2024-01-18 08:03:10.674611,2024
ChdDSUhNMG9nS0VJQ0FnSUNRd1lpQmpBRRAB,3,8 years ago,Lumayan nyaman untuk sekedar refreshing dan nongkrong,2018-01-18 08:03:10.674611,2018
ChdDSUhNMG9nS0VJQ0FnSURBNGFISXNRRRAB,5,Edited 3 years ago,Bagus...untuk level kabupaten yang jauh dari kota propinsi.,2026-01-18 08:03:10.674611,2026
ChZDSUhNMG9nS0VJQ0FnSURZOU5PUVFREAE,5,6 years ago,termasuk Alun-alun yang terindah dan terluas di indonesia. beda dari yang lain. Sejuk dan bersih.,2020-01-18 08:03:10.674611,2020
ChZDSUhNMG9nS0VJQ0FnSURTa3ZxQ2N3EAE,5,5 years ago,"Mantap ,bagus ,indah ,bersih ,sejuk",2021-01-18 08:03:10.674611,2021
ChZDSUhNMG9nS0VJQ0FnSUNBODkyYkhnEAE,5,Edited 8 years ago,Air mancurnya ada lampu laser,2026-01-18 08:03:10.674611,2026
ChdDSUhNMG9nS0VJQ0FnSUNrckxHVHBRRRAB,5,6 years ago,"Tempat asri, dan cocok bagi keluarga kecil",2020-01-18 08:03:10.674611,2020
ChdDSUhNMG9nS0VJQ0FnSURJbVA2WW5nRRAB,4,7 years ago,Tempat yang nyaman utk rekreasi keluarga,2019-01-18 08:03:10.674611,2019
ChZDSUhNMG9nS0VJQ0FnSURIcnFHc0xBEAE,1,a year ago,Kurang terawat dan pesing,2025-01-18 08:03:10.676652,2025
ChZDSUhNMG9nS0VJQ0FnSUNZOGQtVEFnEAE,5,6 years ago,Cocok untuk bersantai di CFD & CFN bersama keluar,2020-01-18 08:03:10.676652,2020
ChZDSUhNMG9nS0VJQ0FnSURBNGU3U05nEAE,5,7 years ago,Kota sejuta kenangan,2019-01-18 08:03:10.676652,2019
ChZDSUhNMG9nS0VJQ0FnSURlcGEtMEFREAE,5,Edited a year ago,Kota trcinta. Smoga bs kembali kesana,2026-01-18 08:03:10.676652,2026
ChZDSUhNMG9nS0VJQ0FnSURHd0oyOGZREAE,5,4 years ago,nyaman buat istirahat sambil ngopi,2022-01-18 08:03:10.676652,2022
ChdDSUhNMG9nS0VJQ0FnSUNJbzYzNXRBRRAB,4,7 years ago,Lumayan karena ada air mancurnya.,2019-01-18 08:03:10.676652,2019
ChZDSUhNMG9nS0VJQ0FnSUMtNGJXTUJnEAE,5,3 years ago,Saya sering mendatangi tempat ini umtuk rapat NU,2023-01-18 08:03:10.676652,2023
ChdDSUhNMG9nS0VJQ0FnSURTcmVpbXpRRRAB,5,5 years ago,Lokasi sangat asri untuk jalan sehat di pagi hari,2021-01-18 08:03:10.676652,2021
ChZDSUhNMG9nS0VJQ0FnSURnc3UyeUJnEAE,5,7 years ago,lapangan Alun2 Lumajang,2019-01-18 08:03:10.676652,2019
ChdDSUhNMG9nS0VJQ0FnSUNBOXN6Qm53RRAB,5,7 years ago,bagus buat foto2 sama olaraga.....,2019-01-18 08:03:10.676652,2019
ChdDSUhNMG9nS0VJQ0FnSUQ2NGZqMGdBRRAB,5,4 years ago,"Tempatnya hijau,semoga terjaga",2022-01-18 08:03:10.676652,2022
ChdDSUhNMG9nS0VJQ0FnSUNkZ2ZXWWpRRRAB,5,a year ago,Rasa mantul harga hemat dikantong,2025-01-18 08:03:10.676652,2025
ChZDSUhNMG9nS0VJQ0FnSUNNby15TEJnEAE,5,Edited 5 years ago,Ramai lancar utk kegiatan minggu pagi ini,2026-01-18 08:03:10.676652,2026
ChdDSUhNMG9nS0VJQ0FnSUR1LUx2MXFnRRAB,5,3 years ago,"Asri, segar dan banyak fasilitas olahraga.",2023-01-18 08:03:10.676652,2023
ChdDSUhNMG9nS0VJQ0FnSURnaDhpTHpBRRAB,5,8 years ago,Alun Alun Kebanggaan Orang Lumajang,2018-01-18 08:03:10.676652,2018
ChdDSUhNMG9nS0VJQ0FnSURVanNlUmhRRRAB,5,6 years ago,Nyaman buat taman bermain anak,2020-01-18 08:03:10.676652,2020
ChdDSUhNMG9nS0VJQ0FnSURSMFpUTThRRRAB,4,Edited 2 years ago,Makin mmbaik sejak 10 thn terakhir saya ke lumajang.,2026-01-18 08:03:10.676652,2026
ChZDSUhNMG9nS0VJQ0FnSUN3OHBfLWV3EAE,5,7 years ago,Alun2 nya indah nyaman dan bersih,2019-01-18 08:03:10.676652,2019
ChZDSUhNMG9nS0VJQ0FnSURBc3ZHRklREAE,5,Edited 7 years ago,Alun alun semakin bagus n makin ramai di kunjungi,2026-01-18 08:03:10.676652,2026
ChdDSUhNMG9nS0VJQ0FnSUQyMFlqb2tBRRAB,5,3 years ago,"Tempatnya bagus, kids friendly",2023-01-18 08:03:10.676652,2023
ChZDSUhNMG9nS0VJQ0FnSURJa2Rld0d3EAE,5,7 years ago,cocok untuk santai dn bermain anak2,2019-01-18 08:03:10.676652,2019
ChZDSUhNMG9nS0VJQ0FnSUNHd192dGV3EAE,5,4 years ago,Disini tempatnya kumpulan komunitas dan pusat rekreasi,2022-01-18 08:03:10.676652,2022
ChdDSUhNMG9nS0VJQ0FnSUQwNE9xTTFRRRAB,4,6 years ago,Alun2 kota lumajang kalo malam rame penjual mknn sm odong2,2020-01-18 08:03:10.676652,2020
ChZDSUhNMG9nS0VJQ0FnSUNna2RQTmN3EAE,5,7 years ago,الْحَمْدُ للَّهِ رَبِّ الْعَالَمِيْن istimewa sekarng alun alun lumajang berkat H.AS'AT,2019-01-18 08:03:10.676652,2019
ChdDSUhNMG9nS0VJQ0FnSUNBNDdtcnV3RRAB,5,7 years ago,Kalau weekend mampir lah kesini malam hari,2019-01-18 08:03:10.676652,2019
ChZDSUhNMG9nS0VJQ0FnSURNM1BLSU1nEAE,5,6 years ago,"Bersih,asri,nyaman penataan bagus,good lumajang,good cak toriq",2020-01-18 08:03:10.676652,2020
ChdDSUhNMG9nS0VJQ0FnSURBaEpqVDFBRRAB,5,8 years ago,Bersih dan indah pokoknya pas buat main.,2018-01-18 08:03:10.676652,2018
ChdDSUhNMG9nS0VJQ0FnSURvbnVxb29RRRAB,5,6 years ago,Amazing  😍 …,2020-01-18 08:03:10.676652,2020
ChZDSUhNMG9nS0VJQ0FnSUN3bFA2VFVREAE,4,7 years ago,Disini Kita Bisa Melihat Jembatan yang indah nan cantik,2019-01-18 08:03:10.676652,2019
ChdDSUhNMG9nS0VJQ0FnSURieFB1SHpnRRAB,5,a year ago,Sangat menyenangkan,2025-01-18 08:03:10.676652,2025
ChZDSUhNMG9nS0VJQ0FnSUN3bHJ5WlNREAE,5,Edited 8 years ago,"Tempat nyaman, bagus untuk anak-anak dan keluarga",2026-01-18 08:03:10.676652,2026
ChZDSUhNMG9nS0VJQ0FnSURlN1pyRmZBEAE,5,3 years ago,Indah tapi sygnya jam 8 sdh sepi,2023-01-18 08:03:10.676652,2023
ChdDSUhNMG9nS0VJQ0FnSURLbW9QSS1RRRAB,5,4 years ago,Cocok buat jalan2 sore,2022-01-18 08:03:10.676652,2022
ChdDSUhNMG9nS0VJQ0FnSURoa2UyTm53RRAB,4,2 years ago,Kebersihannya sangat kurang terjaga,2024-01-18 08:03:10.676652,2024
ChdDSUhNMG9nS0VJQ0FnSUNEa09yNXRnRRAB,5,a year ago,Tempat publik ramah anak,2025-01-18 08:03:10.676652,2025
ChdDSUhNMG9nS0VJQ0FnSUMwd2MzWmtRRRAB,5,6 years ago,"A nice place, especially at night... enrich with lights...",2020-01-18 08:03:10.676652,2020
ChZDSUhNMG9nS0VJQ0FnSURwMHNfSmZREAE,2,2 years ago,Love freedom and adventure,2024-01-18 08:03:10.676652,2024
ChZDSUhNMG9nS0VJQ0FnSUM2cS1YS1JnEAE,4,4 years ago,"Nice place,
Warganya ramah,
Bikin betah.",2022-01-18 08:03:10.676652,2022
ChdDSUhNMG9nS0VJQ0FnSUNVM29udnBRRRAB,4,6 years ago,Bersih nyaman friendly buat anak kecil,2020-01-18 08:03:10.676652,2020
ChdDSUhNMG9nS0VJQ0FnSURUN0tPTXBBRRAB,4,a year ago,Siap menjelaskan bidang perpuyuhan,2025-01-18 08:03:10.676652,2025
ChZDSUhNMG9nS0VJQ0FnSURnb0tIOUxREAE,5,8 years ago,I like lumajang...... Disini kotaku lahir..... Aku cinta lumajang..... Kotaku lahir dan kotaku dibesarkan ayah bunda....,2018-01-18 08:03:10.676652,2018
ChdDSUhNMG9nS0VJQ0FnSURBeEstNWd3RRAB,4,Edited 6 years ago,"Banyak jajanan rakyat,terutama saat cfd dan cfn",2026-01-18 08:03:10.676652,2026
Ci9DQUlRQUNvZENodHljRjlvT25WSlZuQldjalZrZFVKck1IVnhWR2RhWmtWTlZsRRAB,5,6 months ago,Gacor,2025-07-18 08:03:10.676652,2025
ChZDSUhNMG9nS0VJQ0FnSUN3cnZXWFVBEAE,5,8 years ago,Taman dan paru-paru kota Lumajang yang nyaman untuk aktivitas sehari-hari,2018-01-18 08:03:10.676652,2018
ChZDSUhNMG9nS0VJQ0FnSUM3clliSFB3EAE,5,a year ago,Tempat nyaman untuk jalan jalan,2025-01-18 08:03:10.676652,2025
ChdDSUhNMG9nS0VJQ0FnSUNXOXRYdzN3RRAB,4,3 years ago,Sangat nyaman untuk rekreasi keluarga,2023-01-18 08:03:10.676652,2023
ChZDSUhNMG9nS0VJQ0FnSURVLWJpU0pBEAE,5,6 years ago,Nyaman buat bersantai bersama keluarga,2020-01-18 08:03:10.676652,2020
ChdDSUhNMG9nS0VJQ0FnSUNJLWV2TDZ3RRAB,4,7 years ago,Lebih tertata rapi skrng. Lebih menarik...,2019-01-18 08:03:10.676652,2019
ChdDSUhNMG9nS0VJQ0FnSUN4aElHRnh3RRAB,5,2 years ago,"Bagus , luas, inget mantan",2024-01-18 08:03:10.676652,2024
ChdDSUhNMG9nS0VJQ0FnSUNzODRmUDNnRRAB,5,5 years ago,Unik. Cita rasa kopi v60 beda,2021-01-18 08:03:10.676652,2021
ChdDSUhNMG9nS0VJQ0FnSUR5ejltUzRRRRAB,5,4 years ago,tempat nyaman cocok untuk bersantai,2022-01-18 08:03:10.676652,2022
ChZDSUhNMG9nS0VJQ0FnSURJeHNtZVNBEAE,3,Edited 3 years ago,Parkir liarnya pak tolong ditertibkan :(,2026-01-18 08:03:10.676652,2026
ChdDSUhNMG9nS0VJQ0FnSUNxc18teTlnRRAB,5,4 years ago,Tempat nya bersih dan terawat,2022-01-18 08:03:10.676652,2022
ChZDSUhNMG9nS0VJQ0FnSUNNcW9TdVl3EAE,4,6 years ago,"luas banget, cocok untuk bersantai dengan keluarga",2020-01-18 08:03:10.676652,2020
ChdDSUhNMG9nS0VJQ0FnSURZX3BlNmlRRRAB,5,6 years ago,lokasi yg pas buat olahraga dan kuliner,2020-01-18 08:03:10.676652,2020
ChdDSUhNMG9nS0VJQ0FnSUR5cGVicDR3RRAB,5,4 years ago,👍👍👍👍 …,2022-01-18 08:03:10.676652,2022
ChZDSUhNMG9nS0VJQ0FnSUNJX3IyVVJ3EAE,4,7 years ago,Tempat rekreasi yang murah dan nyaman untuk keluarga,2019-01-18 08:03:10.676652,2019
ChdDSUhNMG9nS0VJQ0FnSURTd2NtQTlnRRAB,5,5 years ago,"Semoga Lumajang makin baik, makin bersih dan semakin maju.",2021-01-18 08:03:10.676652,2021
ChZDSUhNMG9nS0VJQ0FnSURhNHFLOFR3EAE,5,4 years ago,Alun2 terindah yg pernah saya kunjungi,2022-01-18 08:03:10.676652,2022
ChZDSUhNMG9nS0VJQ0FnSUQwd2NlaFZREAE,5,6 years ago,Indah dan Berseri Cocok Banget Buat Olah Raga,2020-01-18 08:03:10.676652,2020
ChZDSUhNMG9nS0VJQ0FnSUNpcWZPeEd3EAE,5,5 years ago,bagus cuman kurang spot parkir,2021-01-18 08:03:10.676652,2021
ChZDSUhNMG9nS0VJQ0FnSUNZNU1yR01nEAE,5,6 years ago,Tempat yang paling enak melepaskan kepenatan,2020-01-18 08:03:10.676652,2020
ChZDSUhNMG9nS0VJQ0FnSURRNE91QU5nEAE,5,8 years ago,Tempat nyaman untuk keluarga dan handai tolan,2018-01-18 08:03:10.676652,2018
ChZDSUhNMG9nS0VJQ0FnSURDMmVYZVV3EAE,5,5 years ago,Enak untuk liburan keluarga dan olah raga,2021-01-18 08:03:10.676652,2021
ChdDSUhNMG9nS0VJQ0FnSUN3OGRpVm1nRRAB,5,9 years ago,tmpt yg enak buat jalan2,2017-01-18 08:03:10.676652,2017
ChdDSUhNMG9nS0VJQ0FnSUNveXJ1LWl3RRAB,5,6 years ago,Lumajang tambah keren namun tak melupan lumadjang tempo doeloe.🇮🇩🇮🇩 …,2020-01-18 08:03:10.676652,2020
ChdDSUhNMG9nS0VJQ0FnSURLX09LS3RBRRAB,5,4 years ago,Beautiful place to hang out with your friend... At night to..,2022-01-18 08:03:10.676652,2022
ChdDSUhNMG9nS0VJQ0FnSUNXMW9HeWpRRRAB,5,3 years ago,Bagus banyak anak bermain,2023-01-18 08:03:10.676652,2023
ChdDSUhNMG9nS0VJQ0FnSUR3ck5XZzl3RRAB,5,7 years ago,Tempatnya asik.bnyk mainan buat anak,2019-01-18 08:03:10.676652,2019
ChdDSUhNMG9nS0VJQ0FnSUNqX09mRmd3RRAB,5,a year ago,"Alun alun paling bagus menurut saya ,",2025-01-18 08:03:10.676652,2025
ChdDSUhNMG9nS0VJQ0FnSUMtNXYzbG13RRAB,5,3 years ago,"Icon di siang hari, tempat nongki di malem hari",2023-01-18 08:03:10.676652,2023
ChZDSUhNMG9nS0VJQ0FnSUQ1eHJmeVdBEAE,4,2 years ago,Saya senang bertemu banyak orang,2024-01-18 08:03:10.676652,2024
ChdDSUhNMG9nS0VJQ0FnSUR4cUxqcnBnRRAB,5,2 years ago,Tempat selalu ramai,2024-01-18 08:03:10.676652,2024
ChdDSUhNMG9nS0VJQ0FnSUNnMzZmeHp3RRAB,5,7 years ago,Tiap hari lewat sini. Tempat kerja sebelah alun2. 😂 …,2019-01-18 08:03:10.676652,2019
ChZDSUhNMG9nS0VJQ0FnSUNBaXR1aE1BEAE,5,7 years ago,Cocok untuk wisata keluarga akhir pekan,2019-01-18 08:03:10.676652,2019
ChZDSUhNMG9nS0VJQ0FnSUNBMGVTUUZBEAE,5,8 years ago,Tempatnya asik,2018-01-18 08:03:10.678668,2018
ChdDSUhNMG9nS0VJQ0FnSURVd19UdzN3RRAB,5,6 years ago,"Setelah direnovasi beberapa tahun lalu, Alun alun Lumajang semakin membaik dan nyaman",2020-01-18 08:03:10.678668,2020
ChdDSUhNMG9nS0VJQ0FnSUNpa19tWWhBRRAB,5,Edited 4 years ago,ruang terbuka hijau yg sangat nyaman,2026-01-18 08:03:10.678668,2026
ChZDSUhNMG9nS0VJQ0FnSUR1eVo2bVhnEAE,5,3 years ago,alun alun yang bernuansa taman indah. mengingat masa kecil,2023-01-18 08:03:10.678668,2023
ChdDSUhNMG9nS0VJQ0FnSURpMnItUi1BRRAB,5,5 years ago,Kondisi Maghrib di Masjid Jami Lumayan Ramai,2021-01-18 08:03:10.678668,2021
ChdDSUhNMG9nS0VJQ0FnSUR5NjQtdzh3RRAB,5,4 years ago,Tempat ramah banyak jajanan dan makanan,2022-01-18 08:03:10.678668,2022
ChZDSUhNMG9nS0VJQ0FnSUM0bU11SldREAE,2,6 years ago,Semrawut pedagang ma lahan parkir nya,2020-01-18 08:03:10.678668,2020
ChZDSUhNMG9nS0VJQ0FnSUNnOE42M0RBEAE,4,8 years ago,Semakin bagus banyak fasilitas yang dibangun,2018-01-18 08:03:10.678668,2018
ChdDSUhNMG9nS0VJQ0FnSUQwMlk2UGpBRRAB,5,6 years ago,"My favourite places, my city, nice clean and wonderful 👌❤️ …",2020-01-18 08:03:10.678668,2020
ChZDSUhNMG9nS0VJQ0FnSURBNU5DNVN3EAE,2,8 years ago,"Alun2nya besar, sayang belum teroptimalkan spacenya",2018-01-18 08:03:10.678668,2018
ChZDSUhNMG9nS0VJQ0FnSUN3ZzRpaGJ3EAE,5,7 years ago,Festival kesenian kawasan selatan,2019-01-18 08:03:10.678668,2019
ChZDSUhNMG9nS0VJQ0FnSURndU0ySURBEAE,5,Edited 4 years ago,Cocok untuk santai bersama keluarga.,2026-01-18 08:03:10.678668,2026
ChdDSUhNMG9nS0VJQ0FnSUNxdDRyWHJBRRAB,5,Edited 4 years ago,Tempatnya sangat bersih dan nyaman,2026-01-18 08:03:10.678668,2026
ChZDSUhNMG9nS0VJQ0FnSURJaTRUU0pnEAE,5,6 years ago,Tempt Santai tuk kelrga yg bnr2 asyik,2020-01-18 08:03:10.678668,2020
ChdDSUhNMG9nS0VJQ0FnSUMwM2U2MWxnRRAB,4,6 years ago,Tempat yang cocok untuk weekend bareng keluarga,2020-01-18 08:03:10.678668,2020
ChdDSUhNMG9nS0VJQ0FnSURucHNmSGxnRRAB,5,a year ago,𝙈𝙚𝙣𝙮𝙚𝙣𝙖𝙣𝙜𝙠𝙖𝙣 𝙙𝙖𝙣 𝙢𝙚𝙣𝙖𝙧𝙞𝙠 …,2025-01-18 08:03:10.678668,2025
ChdDSUhNMG9nS0VJQ0FnSUNzd19qYjd3RRAB,5,5 years ago,Fasilitas memadai dan banyak hal menarik,2021-01-18 08:03:10.678668,2021
ChZDSUhNMG9nS0VJQ0FnSURDck1DNkRREAE,5,5 years ago,Tempat yang sangat baik buat sarana olahraga,2021-01-18 08:03:10.678668,2021
